
-----------------------------------------------------------------

Namespace(epochs=100, num_users=100, frac=0.05, minibatch=0, lr=0.1, lr_decay=0.995, momentum=0.5, dataset='mnist', iid='false', num_classes=10, gpu=0, dp_mechanism='Laplace', dp_epsilon=100.0, dp_epsilon_global=0, dp_clip=200.0, runs=10)

 83,76.26
 84,76.96
 85,77.05
 86,76.75
 87,75.85
 88,76.46
 89,76.66
 90,78.05
 91,76.98
 92,77.69
 93,77.13
 94,77.88
 95,78.21
 96,78.18
 97,78.87
 98,78.54
 99,79.21
Run 9 Of 10 Complete
  0,9.86
  1,9.72
  2,9.96
  3,10.24
  4,10.64
  5,11.19
  6,11.60
  7,13.32
  8,14.45
  9,16.28
 10,17.52
 11,18.08
 12,19.85
 13,24.13
 14,27.59
 15,30.39
 16,32.48
 17,34.16
 18,34.38
 19,35.87
 20,36.59
 21,37.25
 22,38.46
 23,40.48
 24,42.04
 25,43.49
 26,43.92
 27,44.55
 28,44.99
 29,46.55
 30,47.81
 31,48.81
 32,49.32
 33,49.65
 34,50.34
 35,50.03
 36,51.02
 37,51.06
 38,52.17
 39,52.31
 40,53.58
 41,54.79
 42,54.73
 43,54.42
 44,54.58
 45,55.36
 46,55.78
 47,55.53
 48,56.75
 49,56.48
 50,55.92
 51,56.29
 52,57.18
 53,57.35
 54,58.19
 55,57.21
 56,57.52
 57,57.35
 58,57.50
 59,58.20
 60,58.87
 61,59.23
 62,59.72
 63,59.47
 64,58.97
 65,59.82
 66,60.82
 67,59.93
 68,59.85
 69,58.83
 70,59.51
 71,60.38
 72,60.91
 73,61.40
 74,60.95
 75,61.21
 76,61.49
 77,61.20
 78,61.25
 79,62.37
 80,62.34
 81,62.94
 82,63.24
 83,64.01
 84,63.76
 85,64.32
 86,65.40
 87,65.52
 88,66.07
 89,65.55
 90,66.53
 91,66.81
 92,67.38
 93,67.64
 94,69.20
 95,69.46
 96,69.15
 97,69.45
 98,71.36
 99,71.79
Run 10 Of 10 Complete
11.751000
13.182000
14.557000
15.067000
16.273000
17.324000
18.530000
19.666000
20.573000
21.906000
23.344000
24.722000
26.768000
29.427000
31.293000
33.149000
34.787000
36.562000
38.037001
39.384000
40.952999
42.888000
44.055000
45.340000
46.485000
46.974000
47.883999
48.592001
49.749001
50.595000
50.735001
51.595000
53.459000
53.941000
55.124000
55.479000
56.136001
56.548000
57.890000
58.310000
58.859000
59.392001
59.969000
60.434000
60.532000
60.914000
61.280000
61.446999
61.897000
62.029000
62.331000
62.887001
63.419001
63.641000
64.389000
64.266999
64.449000
64.771000
65.075000
65.671001
66.166000
66.440001
66.982999
67.103000
67.231000
67.477001
67.868000
68.083001
68.326000
68.235001
68.636000
68.963000
69.060001
69.017001
69.344001
69.463001
69.849001
69.872001
70.142000
70.714000
71.232001
71.130000
71.472001
71.969000
72.037000
72.381000
72.529999
72.747999
72.896000
73.006001
73.603001
73.528001
74.006001
73.830000
74.320999
74.514999
74.576001
74.582999
74.970000
75.406999



-----------------------------------------------------------------

Namespace(epochs=100, num_users=100, frac=0.05, minibatch=0, lr=0.1, lr_decay=0.995, momentum=0.5, dataset='mnist', iid='false', num_classes=10, gpu=0, dp_mechanism='Laplace', dp_epsilon=50.0, dp_epsilon_global=0, dp_clip=200.0, runs=10)

  0,9.48
  1,11.63
  2,13.82
  3,16.69
  4,18.35
  5,21.77
  6,19.98
  7,20.95
  8,23.81
  9,24.02
 10,27.40
 11,27.69
 12,26.59
 13,27.15
 14,28.76
 15,31.46
 16,31.25
 17,30.51
 18,30.29
 19,31.14
 20,36.55
 21,38.11
 22,39.01
 23,42.49
 24,41.79
 25,41.59
 26,42.23
 27,47.43
 28,50.19
 29,54.69
 30,55.62
 31,59.38
 32,56.95
 33,58.18
 34,57.49
 35,60.12
 36,62.88
 37,62.71
 38,66.85
 39,64.64
 40,65.01
 41,64.26
 42,64.39
 43,66.78
 44,65.76
 45,67.63
 46,67.50
 47,69.46
 48,69.96
 49,69.38
 50,69.53
 51,68.07
 52,67.40
 53,68.42
 54,70.48
 55,70.56
 56,71.38
 57,70.88
 58,70.97
 59,71.09
 60,70.65
 61,72.14
 62,72.08
 63,72.31
 64,71.27
 65,72.42
 66,70.52
 67,72.09
 68,71.27
 69,70.98
 70,71.40
 71,71.55
 72,72.08
 73,73.19
 74,73.31
 75,73.58
 76,73.06
 77,73.51
 78,73.37
 79,73.66
 80,74.00
 81,73.59
 82,73.79
 83,74.47
 84,74.56
 85,74.81
 86,74.68
 87,75.22
 88,75.61
 89,76.21
 90,77.09
 91,76.42
 92,76.84
 93,77.75
 94,77.01
 95,77.56
 96,77.30
 97,76.35
 98,76.70
 99,77.25
Run 1 Of 10 Complete
  0,13.95
  1,14.12
  2,15.63
  3,19.34
  4,21.46
  5,22.87
  6,22.88
  7,26.01
  8,28.50
  9,34.15
 10,35.54
 11,39.07
 12,41.63
 13,40.26
 14,42.13
 15,43.85
 16,43.51
 17,45.09
 18,44.41
 19,45.00
 20,45.38
 21,45.34
 22,45.63
 23,46.90
 24,47.41
 25,47.77
 26,47.43
 27,47.63
 28,46.29
 29,46.25
 30,48.80
 31,49.73
 32,51.47
 33,50.17
 34,49.45
 35,51.92
 36,50.58
 37,49.70
 38,48.23
 39,47.08
 40,47.04
 41,46.61
 42,46.94
 43,46.49
 44,48.10
 45,47.36
 46,46.31
 47,46.44
 48,47.31
 49,48.05
 50,45.72
 51,47.06
 52,46.98
 53,47.60
 54,48.47
 55,49.38
 56,51.05
 57,52.43
 58,53.47
 59,53.91
 60,51.51
 61,52.35
 62,53.03
 63,53.11
 64,54.78
 65,54.47
 66,53.85
 67,54.39
 68,54.35
 69,54.36
 70,57.37
 71,56.86
 72,56.72
 73,58.46
 74,57.64
 75,59.56
 76,59.53
 77,59.68
 78,60.75
 79,60.86
 80,62.65
 81,61.44
 82,61.92
 83,63.00
 84,62.82
 85,63.46
 86,63.96
 87,64.45
 88,65.38
 89,64.43
 90,65.58
 91,66.33
 92,66.36
 93,66.44
 94,66.25
 95,66.22
 96,65.80
 97,66.15
 98,66.36
 99,66.44
Run 2 Of 10 Complete
  0,16.16
  1,13.42
  2,13.81
  3,14.31
  4,17.01
  5,22.60
  6,22.20
  7,25.30
  8,27.12
  9,28.40
 10,25.55
 11,28.09
 12,29.31
 13,28.01
 14,27.90
 15,29.44
 16,28.94
 17,29.40
 18,30.37
 19,30.77
 20,29.93
 21,31.53
 22,35.20
 23,36.72
 24,34.34
 25,36.99
 26,37.41
 27,37.08
 28,36.84
 29,37.40
 30,38.37
 31,40.32
 32,41.44
 33,42.24
 34,43.27
 35,41.10
 36,42.11
 37,42.33
 38,42.50
 39,42.58
 40,43.00
 41,44.52
 42,45.71
 43,45.61
 44,46.24
 45,46.91
 46,47.43
 47,46.26
 48,47.38
 49,45.63
 50,44.54
 51,46.12
 52,47.74
 53,49.39
 54,51.78
 55,52.68
 56,53.26
 57,52.49
 58,56.19
 59,55.51
 60,57.18
 61,57.50
 62,56.99
 63,58.02
 64,59.04
 65,59.14
 66,59.62
 67,58.02
 68,58.94
 69,58.75
 70,61.05
 71,60.99
 72,63.21
 73,63.53
 74,64.13
 75,65.11
 76,66.43
 77,67.50
 78,68.91
 79,68.89
 80,68.49
 81,69.28
 82,68.76
 83,68.47
 84,69.33
 85,69.52
 86,69.03
 87,69.58
 88,68.73
 89,70.08
 90,70.05
 91,70.27
 92,71.61
 93,71.67
 94,71.44
 95,71.76
 96,71.84
 97,71.33
 98,72.13
 99,72.49
Run 3 Of 10 Complete
  0,15.20
  1,16.72
  2,15.49
  3,15.80
  4,16.19
  5,20.84
  6,21.39
  7,18.86
  8,17.67
  9,18.18
 10,18.10
 11,19.03
 12,22.09
 13,30.29
 14,22.02
 15,34.84
 16,38.90
 17,40.94
 18,38.78
 19,40.92
 20,41.17
 21,38.42
 22,38.49
 23,42.65
 24,44.44
 25,44.74
 26,44.19
 27,40.36
 28,44.10
 29,43.38
 30,45.40
 31,47.07
 32,49.96
 33,50.34
 34,52.26
 35,52.92
 36,53.52
 37,56.09
 38,54.10
 39,54.74
 40,55.89
 41,54.61
 42,53.45
 43,53.83
 44,55.93
 45,56.97
 46,58.39
 47,58.86
 48,58.71
 49,58.90
 50,58.77
 51,59.71
 52,59.69
 53,59.23
 54,58.87
 55,60.10
 56,62.43
 57,62.71
 58,62.52
 59,63.27
 60,63.02
 61,64.21
 62,64.88
 63,65.15
 64,64.09
 65,64.87
 66,65.42
 67,65.19
 68,65.79
 69,66.57
 70,66.44
 71,67.44
 72,68.00
 73,68.50
 74,68.90
 75,69.30
 76,70.08
 77,68.90
 78,70.01
 79,70.55
 80,69.41
 81,69.62
 82,70.20
 83,70.72
 84,70.26
 85,70.41
 86,71.07
 87,71.87
 88,72.72
 89,72.97
 90,73.59
 91,72.56
 92,72.65
 93,72.86
 94,74.11
 95,73.51
 96,73.36
 97,73.06
 98,73.29
 99,72.42
Run 4 Of 10 Complete
  0,13.28
  1,15.34
  2,17.08
  3,17.76
  4,17.66
  5,18.70
  6,21.73
  7,24.35
  8,26.53
  9,27.84
 10,30.55
 11,33.57
 12,35.29
 13,36.98
 14,38.14
 15,39.84
 16,38.69
 17,41.71
 18,42.08
 19,44.26
 20,43.74
 21,43.62
 22,46.80
 23,48.71
 24,52.50
 25,55.13
 26,56.53
 27,57.07
 28,58.35
 29,60.35
 30,60.13
 31,60.44
 32,61.48
 33,62.03
 34,63.97
 35,64.11
 36,64.39
 37,63.50
 38,63.62
 39,64.42
 40,64.45
 41,64.56
 42,63.96
 43,63.02
 44,63.89
 45,62.97
 46,64.15
 47,64.26
 48,63.60
 49,63.13
 50,62.75
